order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned,price_outlier_flag,order_year,order_month,order_quarter,order_dayofweek,net_revenue,profit_margin,revenue_per_unit
ORD-01909,2023-11-28 22:49:24.282141072,South,Online,Home & Garden,Returning,32,51.78,2,1.2,103.56,34.71,32.88,3,5,1,0,2023,11,4,Tuesday,102.32,31.75,51.78
ORD-01584,2023-08-02 06:23:57.118559280,East,In-Store,Sports,Returning,18,10.71,3,15.3,32.14,7.89,3.55,0,4,0,0,2023,8,3,Wednesday,27.22,11.05,10.71
ORD-01103,2023-02-07 14:43:52.916458229,South,Mobile App,Electronics,VIP,30,226.96,2,24.8,453.92,140.24,61.03,1,4,0,0,2023,2,1,Tuesday,341.35,13.45,226.96
ORD-02855,2024-11-08 09:55:44.272136072,North,Online,Sports,Returning,35,23.92,3,12.0,71.76,14.46,19.77,5,4,0,0,2024,11,4,Friday,63.15,27.55,23.92
ORD-02874,2024-11-15 08:27:08.014007008,East,Online,Clothing,Returning,35,85.0,4,11.6,340.01,63.71,45.6,3,4,0,0,2024,11,4,Friday,300.57,13.41,85.0
ORD-01719,2023-09-20 13:35:26.863431716,East,Online,Food & Beverage,New,35,5.49,4,3.8,21.98,3.85,5.73,4,5,0,0,2023,9,3,Wednesday,21.14,26.07,5.5
ORD-01884,2023-11-19 19:42:49.884942472,East,Online,Electronics,VIP,41,5.0,1,12.4,5.0,3.05,1.32,5,4,1,0,2023,11,4,Sunday,4.38,26.4,5.0
ORD-01776,2023-10-11 09:09:38.089044524,North,Online,Electronics,Returning,22,164.7,2,4.6,329.4,93.14,128.08,3,5,0,0,2023,10,4,Wednesday,314.25,38.88,164.7
ORD-02569,2024-07-26 23:18:56.368184096,South,Mobile App,Food & Beverage,New,34,47.83,1,19.6,47.83,32.68,5.78,2,4,0,0,2024,7,3,Friday,38.46,12.08,47.83
ORD-01849,2023-11-07 00:57:37.728864432,East,Online,Electronics,New,45,179.29,2,13.1,358.57,135.14,41.23,3,4,1,0,2023,11,4,Tuesday,311.6,11.5,179.28
ORD-01894,2023-11-23 11:21:27.643821912,East,Online,Clothing,Returning,38,56.25,4,6.4,225.02,43.9,34.9,3,5,0,0,2023,11,4,Thursday,210.62,15.51,56.26
ORD-01227,2023-03-24 21:30:53.126563282,South,In-Store,Sports,VIP,57,30.93,3,11.1,92.78,20.67,20.48,0,3,0,0,2023,3,1,Friday,82.48,22.07,30.93
ORD-02888,2024-11-20 11:09:12.876438224,East,In-Store,Books,New,35,22.83,1,11.3,22.83,17.5,2.75,0,4,0,0,2024,11,4,Wednesday,20.25,12.05,22.83
ORD-02325,2024-04-28 20:48:23.051525760,South,Mobile App,Home & Garden,New,25,82.22,6,13.2,493.32,65.61,34.3,3,3,0,0,2024,4,2,Sunday,428.2,6.95,82.22
ORD-02299,2024-04-19 08:55:56.878439224,East,Mobile App,Electronics,Returning,56,79.27,1,5.5,79.27,57.76,17.18,4,4,0,0,2024,4,2,Friday,74.91,21.67,79.27
ORD-01126,2023-02-16 00:18:43.761880940,West,In-Store,Sports,Returning,52,95.58,5,7.4,477.92,62.02,132.33,0,5,0,0,2023,2,1,Thursday,442.55,27.69,95.58
ORD-01405,2023-05-28 21:34:29.234617308,West,In-Store,Sports,VIP,58,55.97,2,26.3,111.94,35.19,12.06,0,5,0,0,2023,5,2,Sunday,82.5,10.77,55.97
ORD-01775,2023-10-11 00:23:46.313156580,North,In-Store,Books,New,37,34.48,1,9.6,34.48,23.68,7.5,0,4,0,0,2023,10,4,Wednesday,31.17,21.75,34.48
ORD-01821,2023-10-27 19:33:28.004002000,North,Online,Clothing,Returning,47,43.88,1,11.3,43.88,31.79,7.15,5,4,0,0,2023,10,4,Friday,38.92,16.29,43.88
ORD-02896,2024-11-23 09:16:07.083541776,East,Online,Food & Beverage,Returning,48,51.48,1,4.9,51.48,36.0,12.95,4,4,0,0,2024,11,4,Saturday,48.96,25.16,51.48
ORD-02060,2024-01-23 02:14:42.441220612,West,Online,Food & Beverage,VIP,35,37.71,2,28.9,75.43,26.89,-0.14,2,5,0,0,2024,1,1,Tuesday,53.63,-0.19,37.72
ORD-02163,2024-02-29 16:58:35.357678840,East,In-Store,Home & Garden,Returning,34,34.88,3,18.1,104.64,25.93,7.93,0,4,0,0,2024,2,1,Thursday,85.7,7.58,34.88
ORD-01303,2023-04-21 15:36:28.094047024,East,Online,Home & Garden,Returning,26,5.44,2,16.1,10.88,3.74,1.65,5,4,0,0,2023,4,2,Friday,9.13,15.17,5.44
ORD-01267,2023-04-08 12:05:24.162081041,East,Mobile App,Electronics,New,18,223.11,1,13.5,223.11,162.08,30.96,3,5,0,0,2023,4,2,Saturday,192.99,13.88,223.11
ORD-02557,2024-07-22 14:08:35.057528768,South,In-Store,Sports,Returning,46,71.34,1,19.8,71.34,55.5,1.71,0,5,0,0,2024,7,3,Monday,57.21,2.4,71.34
ORD-01545,2023-07-19 00:35:17.858929466,South,In-Store,Books,New,41,21.81,6,4.5,130.86,15.02,34.85,0,4,0,0,2023,7,3,Wednesday,124.97,26.63,21.81
ORD-01212,2023-03-19 10:02:56.488244122,East,Online,Home & Garden,Returning,37,70.09,1,11.6,70.09,53.15,4.76,3,5,1,0,2023,3,1,Sunday,61.96,6.79,70.09
ORD-01896,2023-11-24 04:53:11.195597800,North,In-Store,Electronics,VIP,37,262.04,7,26.7,1834.27,163.48,199.64,0,5,1,1,2023,11,4,Friday,1344.52,10.88,262.04
ORD-02492,2024-06-28 20:27:29.624812408,North,Mobile App,Home & Garden,New,22,67.59,1,19.9,67.59,42.74,11.41,3,4,0,0,2024,6,2,Friday,54.14,16.88,67.59
ORD-02222,2024-03-22 06:04:30.135067536,South,Online,Electronics,New,27,114.15,1,1.9,114.15,66.4,45.57,1,5,0,0,2024,3,1,Friday,111.98,39.92,114.15
ORD-01916,2023-12-01 12:10:26.713356680,North,Mobile App,Clothing,Returning,35,17.14,1,10.3,17.14,13.27,2.11,4,3,0,0,2023,12,4,Friday,15.37,12.31,17.14
ORD-02551,2024-07-20 09:33:24.402201104,East,Online,Clothing,Returning,19,58.53,2,1.5,117.07,37.76,39.76,2,4,1,0,2024,7,3,Saturday,115.31,33.96,58.54
ORD-01675,2023-09-04 11:57:28.724362180,West,Online,Books,VIP,23,26.02,2,20.2,52.04,19.02,3.5,2,4,0,0,2023,9,3,Monday,41.53,6.73,26.02
ORD-02289,2024-04-15 17:17:19.119559784,North,Online,Sports,VIP,34,73.24,2,15.1,146.48,42.53,39.31,3,4,0,0,2024,4,2,Monday,124.36,26.84,73.24
ORD-01814,2023-10-25 06:12:25.572786392,West,In-Store,Sports,Returning,30,107.6,2,14.1,215.19,78.88,27.06,2,5,0,0,2023,10,4,Wednesday,184.85,12.57,107.6
ORD-02265,2024-04-06 22:56:36.498249128,North,Online,Home & Garden,New,27,22.13,1,9.2,22.13,14.75,5.34,2,4,0,0,2024,4,2,Saturday,20.09,24.13,22.13
ORD-01342,2023-05-05 21:25:07.353676838,North,Online,Books,Returning,40,10.17,2,2.5,20.35,6.14,7.56,4,2,0,0,2023,5,2,Friday,19.84,37.15,10.18
ORD-01549,2023-07-20 11:38:44.962481240,East,Online,Books,Returning,25,11.96,2,10.5,23.92,7.29,6.85,2,4,0,0,2023,7,3,Thursday,21.41,28.64,11.96
ORD-02410,2024-05-29 21:46:44.002001000,North,In-Store,Sports,Returning,50,47.58,4,7.4,190.32,33.98,40.29,0,4,0,0,2024,5,2,Wednesday,176.24,21.17,47.58
ORD-02214,2024-03-19 07:57:35.927963984,East,Online,Clothing,New,24,89.57,2,8.1,179.15,58.47,47.75,6,4,0,0,2024,3,1,Tuesday,164.64,26.65,89.58
ORD-01966,2023-12-19 18:23:35.507753876,East,Mobile App,Food & Beverage,VIP,47,27.2,2,15.3,54.39,21.23,3.61,4,5,0,0,2023,12,4,Tuesday,46.07,6.64,27.2
ORD-02230,2024-03-25 04:11:24.342171088,West,In-Store,Sports,New,30,57.64,5,13.3,288.2,42.15,39.13,0,3,0,0,2024,3,1,Monday,249.87,13.58,57.64
ORD-01295,2023-04-18 17:29:33.886943472,South,Online,Clothing,VIP,50,29.8,1,11.6,29.8,20.32,3.22,4,3,0,0,2023,4,2,Tuesday,26.34,10.81,29.8
ORD-01695,2023-09-11 19:14:44.242121060,East,In-Store,Books,Returning,35,13.78,2,18.8,27.56,9.43,3.53,0,5,0,0,2023,9,3,Monday,22.38,12.81,13.78
ORD-02452,2024-06-14 05:52:58.589294648,West,Mobile App,Electronics,New,47,124.32,2,3.6,248.65,82.01,75.79,4,2,0,0,2024,6,2,Friday,239.7,30.48,124.32
ORD-01073,2023-01-27 15:47:59.639819910,West,Mobile App,Home & Garden,Returning,38,103.45,2,19.8,206.89,76.92,12.06,4,3,0,0,2023,1,1,Friday,165.93,5.83,103.44
ORD-01605,2023-08-09 22:27:04.412206104,South,In-Store,Books,New,30,15.14,1,19.7,15.14,9.17,2.99,2,4,0,0,2023,8,3,Wednesday,12.16,19.75,15.14
ORD-01104,2023-02-07 23:29:44.692346173,West,Mobile App,Clothing,New,18,42.94,3,17.6,128.83,25.18,30.63,2,5,0,0,2023,2,1,Tuesday,106.16,23.78,42.94
ORD-01645,2023-08-24 13:01:35.447723864,West,Online,Sports,Returning,18,81.94,4,2.2,327.77,49.95,120.85,2,5,0,0,2023,8,3,Thursday,320.56,36.87,81.94
ORD-02404,2024-05-27 17:11:33.346673336,East,Mobile App,Clothing,Returning,21,84.4,3,0.8,253.19,62.35,64.17,3,3,0,0,2024,5,2,Monday,251.16,25.34,84.4
ORD-02972,2024-12-21 03:21:42.051025512,North,Online,Books,New,61,9.01,4,5.9,36.04,5.25,12.91,6,4,0,0,2024,12,4,Saturday,33.91,35.82,9.01
ORD-02040,2024-01-15 18:57:26.923461732,South,Online,Sports,Returning,26,80.55,1,10.3,80.55,57.62,14.63,3,4,0,0,2024,1,1,Monday,72.25,18.16,80.55
ORD-01439,2023-06-10 07:33:49.614807404,North,Online,Electronics,Returning,65,88.55,1,15.5,88.55,63.88,10.93,3,3,0,0,2023,6,2,Saturday,74.82,12.34,88.55
ORD-02019,2024-01-08 02:54:19.629814908,North,Mobile App,Books,Returning,49,17.06,2,13.4,34.12,12.43,4.69,4,4,0,0,2024,1,1,Monday,29.55,13.75,17.06
ORD-01091,2023-02-03 05:33:31.605802901,East,Phone,Clothing,Returning,33,28.38,6,7.6,170.3,17.91,49.86,6,5,0,0,2023,2,1,Friday,157.36,29.28,28.38
ORD-02112,2024-02-11 01:59:34.787393696,North,Mobile App,Home & Garden,Returning,38,145.11,2,16.7,290.22,97.53,46.72,0,4,0,0,2024,2,1,Sunday,241.75,16.1,145.11
ORD-02763,2024-10-05 19:36:20.890445224,South,Online,Electronics,Returning,59,127.22,1,0.3,127.22,74.16,52.63,4,5,0,0,2024,10,4,Saturday,126.84,41.37,127.22
ORD-01908,2023-11-28 14:03:32.506253128,North,Online,Sports,VIP,43,126.02,5,17.8,630.11,71.88,158.37,5,4,0,0,2023,11,4,Tuesday,517.95,25.13,126.02
ORD-02474,2024-06-22 06:41:57.658829416,South,Mobile App,Electronics,Returning,39,203.2,3,0.1,609.61,144.56,175.38,1,4,1,0,2024,6,2,Saturday,609.0,28.77,203.2
ORD-01102,2023-02-07 05:58:01.140570285,South,Online,Home & Garden,New,39,83.25,1,13.1,83.25,57.58,14.75,2,5,0,0,2023,2,1,Tuesday,72.34,17.72,83.25
ORD-01238,2023-03-28 21:55:22.661330665,East,Online,Sports,VIP,50,63.4,4,25.2,253.61,47.61,-0.82,3,5,0,0,2023,3,1,Tuesday,189.7,-0.32,63.4
ORD-02710,2024-09-16 11:05:36.768384192,North,Online,Electronics,New,52,110.91,4,2.2,443.66,69.31,156.75,2,3,0,0,2024,9,3,Monday,433.9,35.33,110.92
ORD-01942,2023-12-11 00:02:52.886443224,East,Online,Books,Returning,18,23.59,1,14.8,23.59,18.79,1.31,3,4,0,0,2023,12,4,Monday,20.1,5.55,23.59
ORD-02270,2024-04-08 18:45:55.377688848,East,Online,Electronics,New,43,68.79,1,7.3,68.79,45.54,18.21,4,4,0,0,2024,4,2,Monday,63.77,26.47,68.79
ORD-01938,2023-12-09 12:59:25.782891448,North,Phone,Sports,Returning,50,75.65,3,16.6,226.94,50.39,38.17,5,4,1,0,2023,12,4,Saturday,189.27,16.82,75.65
ORD-02700,2024-09-12 19:26:59.009504752,West,In-Store,Clothing,VIP,51,40.69,2,20.4,81.38,29.85,5.12,0,3,0,0,2024,9,3,Thursday,64.78,6.29,40.69
ORD-02181,2024-03-07 06:44:07.323661832,South,Online,Books,Returning,37,15.5,10,0.9,155.03,8.59,67.79,0,4,0,0,2024,3,1,Thursday,153.63,43.73,15.5
ORD-02503,2024-07-02 20:51:59.159579792,South,Online,Home & Garden,New,47,45.56,2,17.5,91.13,33.16,8.85,3,3,0,0,2024,7,3,Tuesday,75.18,9.71,45.56
ORD-02669,2024-09-01 11:45:13.956978488,West,In-Store,Sports,New,37,74.34,2,10.7,148.68,51.31,30.09,0,5,0,0,2024,9,3,Sunday,132.77,20.24,74.34
ORD-01005,2023-01-02 19:49:18.879439719,North,Mobile App,Clothing,VIP,37,66.42,4,23.1,265.7,47.01,16.35,2,3,0,0,2023,1,1,Monday,204.32,6.15,66.42
ORD-02823,2024-10-27 17:28:07.443721864,East,Online,Sports,Returning,54,81.56,1,2.5,81.56,50.29,29.25,6,4,0,0,2024,10,4,Sunday,79.52,35.86,81.56
ORD-01965,2023-12-19 09:37:43.731865932,South,Mobile App,Electronics,New,42,126.28,1,3.8,126.28,69.7,51.76,5,5,0,0,2023,12,4,Tuesday,121.48,40.99,126.28
ORD-01018,2023-01-07 13:45:31.965982991,South,Online,Clothing,Returning,40,75.84,6,8.3,455.01,54.06,92.73,6,4,1,0,2023,1,1,Saturday,417.24,20.38,75.83
ORD-02430,2024-06-06 05:03:59.519759880,South,In-Store,Home & Garden,New,21,50.85,3,15.2,152.56,32.08,33.14,3,4,0,0,2024,6,2,Thursday,129.37,21.72,50.85
ORD-01121,2023-02-14 04:29:24.882441220,West,In-Store,Home & Garden,New,18,69.82,5,12.3,349.09,44.66,82.87,0,4,0,0,2023,2,1,Tuesday,306.15,23.74,69.82
ORD-01661,2023-08-30 09:15:23.861930964,West,Mobile App,Home & Garden,Returning,25,53.02,3,10.2,159.07,42.31,15.89,4,4,0,0,2023,8,3,Wednesday,142.84,9.99,53.02
ORD-02690,2024-09-09 03:48:21.250625312,North,Mobile App,Electronics,New,25,251.12,2,2.6,502.23,176.63,135.8,0,5,0,1,2024,9,3,Monday,489.17,27.04,251.12
ORD-01274,2023-04-11 01:26:26.593296649,South,Phone,Home & Garden,Returning,39,43.7,2,19.3,87.41,29.94,10.64,5,4,0,0,2023,4,2,Tuesday,70.54,12.17,43.7
ORD-01433,2023-06-08 02:58:38.959479740,North,Online,Food & Beverage,Returning,19,31.12,5,7.8,155.58,24.21,22.47,3,5,1,0,2023,6,2,Thursday,143.44,14.44,31.12
ORD-01811,2023-10-24 03:54:50.245122560,West,In-Store,Books,New,18,10.41,1,5.4,10.41,6.41,3.44,0,4,1,0,2023,10,4,Tuesday,9.85,33.05,10.41
ORD-02300,2024-04-19 17:41:48.654327168,North,In-Store,Books,New,18,21.88,2,6.0,43.77,13.23,14.71,0,3,0,0,2024,4,2,Friday,41.14,33.61,21.88
ORD-02335,2024-05-02 12:27:00.810405200,East,Mobile App,Food & Beverage,New,44,20.66,1,19.7,20.66,12.22,4.37,5,5,0,0,2024,5,2,Thursday,16.59,21.15,20.66
ORD-02966,2024-12-18 22:46:31.395697848,North,Online,Food & Beverage,New,26,15.99,2,7.9,31.98,10.83,7.8,2,2,0,0,2024,12,4,Wednesday,29.45,24.39,15.99
ORD-02898,2024-11-24 02:47:50.635317664,South,In-Store,Food & Beverage,New,62,5.0,3,10.4,15.0,3.03,4.36,1,5,0,0,2024,11,4,Sunday,13.44,29.07,5.0
ORD-02570,2024-07-27 08:04:48.144072040,East,Online,Food & Beverage,Returning,49,59.38,1,9.9,59.38,33.19,20.33,1,4,0,0,2024,7,3,Saturday,53.5,34.24,59.38
ORD-01181,2023-03-08 02:21:11.435717859,North,Online,Sports,New,42,45.02,2,9.4,90.05,35.72,10.11,4,5,0,0,2023,3,1,Wednesday,81.59,11.23,45.02
ORD-01184,2023-03-09 04:38:46.763381691,North,Mobile App,Electronics,New,37,101.76,3,8.2,305.28,74.83,55.84,3,4,0,0,2023,3,1,Thursday,280.25,18.29,101.76
ORD-01406,2023-05-29 06:20:21.010505252,South,Online,Food & Beverage,New,47,42.55,1,11.2,42.55,25.14,12.63,3,4,0,0,2023,5,2,Monday,37.78,29.68,42.55
ORD-01865,2023-11-12 21:11:26.143071536,East,In-Store,Sports,New,25,51.59,1,16.5,51.59,39.53,3.53,0,5,1,0,2023,11,4,Sunday,43.08,6.84,51.59
ORD-02630,2024-08-18 05:56:34.697348672,East,Mobile App,Sports,Returning,44,49.76,1,6.0,49.76,36.25,10.5,3,4,0,0,2024,8,3,Sunday,46.77,21.1,49.76
ORD-01520,2023-07-09 21:28:43.461730866,East,Mobile App,Books,New,21,11.06,1,2.9,11.06,7.66,3.08,3,3,0,0,2023,7,3,Sunday,10.74,27.85,11.06
ORD-02003,2024-01-02 06:40:31.215607804,East,In-Store,Clothing,Returning,34,5.0,3,10.3,15.0,3.39,3.3,0,4,0,0,2024,1,1,Tuesday,13.46,22.0,5.0
ORD-01380,2023-05-19 18:27:54.837418710,North,Mobile App,Electronics,Returning,41,177.21,2,9.1,354.43,113.55,95.25,3,5,0,0,2023,5,2,Friday,322.18,26.87,177.22
ORD-02434,2024-06-07 16:07:26.623311656,North,Mobile App,Home & Garden,New,30,159.86,8,11.1,1278.89,97.74,354.86,5,4,0,0,2024,6,2,Friday,1136.93,27.75,159.86
ORD-02658,2024-08-28 11:20:44.422211104,South,In-Store,Food & Beverage,Returning,24,17.43,1,2.8,17.43,10.84,6.11,0,4,0,0,2024,8,3,Wednesday,16.94,35.05,17.43
ORD-02393,2024-05-23 16:47:03.811905952,South,Online,Home & Garden,Returning,38,115.95,5,15.6,579.73,89.34,42.76,4,5,1,0,2024,5,2,Thursday,489.29,7.38,115.95
ORD-02424,2024-06-04 00:28:48.864432216,West,Mobile App,Clothing,Returning,31,12.86,10,19.0,128.6,9.52,9.02,4,4,0,0,2024,6,2,Tuesday,104.17,7.01,12.86
ORD-02612,2024-08-11 16:11:02.731365680,South,Online,Books,VIP,52,15.3,1,23.7,15.3,9.28,2.38,5,5,0,0,2024,8,3,Sunday,11.67,15.56,15.3
ORD-01427,2023-06-05 22:23:28.304152076,West,Phone,Electronics,Returning,40,262.71,1,6.6,262.71,208.35,36.9,2,4,0,1,2023,6,2,Monday,245.37,14.05,262.71
ORD-01078,2023-01-29 11:37:18.519259630,South,Phone,Sports,Returning,28,116.73,2,15.4,233.47,70.48,56.65,5,4,0,0,2023,1,1,Sunday,197.52,24.26,116.74
ORD-02597,2024-08-06 04:43:06.093046528,North,In-Store,Sports,New,40,40.43,9,7.5,363.87,28.39,80.96,0,4,0,0,2024,8,3,Tuesday,336.58,22.25,40.43
ORD-02009,2024-01-04 11:15:41.870935468,South,Online,Clothing,New,18,26.1,5,18.0,130.5,20.2,5.96,6,4,0,0,2024,1,1,Thursday,107.01,4.57,26.1
ORD-02980,2024-12-24 01:28:36.258129064,North,Mobile App,Sports,New,37,79.2,3,11.8,237.6,54.41,46.22,5,4,0,0,2024,12,4,Tuesday,209.56,19.45,79.2
ORD-02661,2024-08-29 13:38:19.749874936,South,In-Store,Electronics,Returning,34,178.82,3,18.2,536.46,132.13,42.48,0,3,0,0,2024,8,3,Thursday,438.82,7.92,178.82
ORD-02791,2024-10-16 01:00:30.615307656,East,Online,Sports,New,20,40.31,1,14.6,40.31,32.24,2.2,5,4,0,0,2024,10,4,Wednesday,34.42,5.46,40.31
ORD-02830,2024-10-30 06:49:09.874937472,West,Online,Food & Beverage,New,23,28.37,5,1.2,141.87,16.63,57.07,3,4,0,0,2024,10,4,Wednesday,140.17,40.23,28.37
ORD-02057,2024-01-21 23:57:07.113556780,South,Online,Clothing,New,28,93.59,4,11.0,374.35,68.61,58.68,3,4,0,0,2024,1,1,Sunday,333.17,15.68,93.59
ORD-02440,2024-06-09 20:42:37.278639320,West,Online,Home & Garden,Returning,53,42.91,6,10.9,257.44,32.64,33.57,3,4,0,0,2024,6,2,Sunday,229.38,13.04,42.91
ORD-02514,2024-07-06 21:16:28.694347176,North,Mobile App,Electronics,Returning,24,73.68,3,2.2,221.05,50.6,64.39,4,3,0,0,2024,7,3,Saturday,216.19,29.13,73.68
ORD-02585,2024-08-01 19:32:44.782391200,North,Online,Electronics,Returning,55,5.0,4,4.6,20.0,2.86,7.65,4,5,0,0,2024,8,3,Thursday,19.08,38.25,5.0
ORD-02091,2024-02-03 09:56:27.493746876,East,Phone,Electronics,VIP,49,92.39,1,18.5,92.39,63.84,11.46,4,3,1,0,2024,2,1,Saturday,75.3,12.4,92.39
ORD-02560,2024-07-23 16:26:10.385192600,South,Online,Clothing,Returning,38,9.59,3,11.4,28.78,6.21,6.87,6,3,0,0,2024,7,3,Tuesday,25.5,23.87,9.59
ORD-02101,2024-02-07 01:35:05.252626312,West,Mobile App,Home & Garden,New,18,58.56,2,17.5,117.11,40.34,15.91,1,4,0,0,2024,2,1,Wednesday,96.62,13.59,58.56
ORD-02129,2024-02-17 06:59:14.977488744,North,Mobile App,Books,VIP,22,6.62,3,29.4,19.85,4.81,-0.43,3,4,0,0,2024,2,1,Saturday,14.01,-2.17,6.62
ORD-02773,2024-10-09 11:14:58.649324664,West,Mobile App,Sports,New,50,59.62,2,13.1,119.24,43.9,15.79,2,2,0,0,2024,10,4,Wednesday,103.62,13.24,59.62
ORD-01958,2023-12-16 20:16:41.300650324,North,Online,Electronics,Returning,34,278.69,1,14.4,278.69,213.74,24.69,5,3,0,1,2023,12,4,Saturday,238.56,8.86,278.69
ORD-02662,2024-08-29 22:24:11.525762880,West,Online,Books,Returning,36,13.53,2,13.4,27.05,8.0,7.43,2,4,0,0,2024,8,3,Thursday,23.43,27.47,13.52
ORD-01559,2023-07-24 03:17:22.721360680,East,In-Store,Food & Beverage,VIP,67,47.16,2,10.1,94.31,35.14,14.53,2,4,0,0,2023,7,3,Monday,84.78,15.41,47.16
ORD-01846,2023-11-05 22:40:02.401200600,North,Mobile App,Food & Beverage,Returning,54,41.4,4,13.6,165.59,22.84,51.72,3,4,0,0,2023,11,4,Sunday,143.07,31.23,41.4
ORD-02753,2024-10-02 03:57:43.131565784,North,Mobile App,Books,Returning,23,21.73,2,12.7,43.46,15.86,6.22,1,1,0,0,2024,10,4,Wednesday,37.94,14.31,21.73
ORD-01690,2023-09-09 23:25:25.362681340,South,In-Store,Clothing,Returning,39,68.65,2,17.2,137.29,40.03,33.6,2,5,0,0,2023,9,3,Saturday,113.68,24.47,68.64
ORD-02519,2024-07-08 17:05:47.573786896,West,Online,Sports,New,49,80.6,1,12.8,80.6,57.91,12.38,2,5,0,0,2024,7,3,Monday,70.28,15.36,80.6
ORD-02946,2024-12-11 15:29:15.877938968,South,Mobile App,Clothing,Returning,24,129.43,1,5.7,129.43,85.31,36.75,4,3,1,0,2024,12,4,Wednesday,122.05,28.39,129.43
ORD-02873,2024-11-14 23:41:16.238119064,West,Mobile App,Books,VIP,33,26.97,1,11.0,26.97,14.9,9.09,2,4,1,0,2024,11,4,Thursday,24.0,33.7,26.97
ORD-01436,2023-06-09 05:16:14.287143572,North,Online,Clothing,Returning,31,118.39,2,17.6,236.77,87.01,21.19,5,4,1,0,2023,6,2,Friday,195.1,8.95,118.38
ORD-01490,2023-06-28 22:32:50.185092546,South,Online,Clothing,Returning,25,67.25,3,10.2,201.75,42.36,54.04,3,1,0,0,2023,6,2,Wednesday,181.17,26.79,67.25
ORD-02845,2024-11-04 18:17:06.513256632,North,Mobile App,Electronics,Returning,57,253.17,2,15.1,506.34,184.19,61.37,0,4,0,1,2024,11,4,Monday,429.88,12.12,253.17
ORD-02629,2024-08-17 21:10:42.921460728,South,In-Store,Electronics,Returning,27,227.67,1,8.8,227.67,149.82,57.84,0,3,1,0,2024,8,3,Saturday,207.64,25.41,227.67
ORD-02387,2024-05-21 12:11:53.156578288,North,In-Store,Food & Beverage,VIP,61,22.65,6,27.8,135.88,17.67,-7.86,0,4,1,0,2024,5,2,Tuesday,98.11,-5.78,22.65
ORD-01069,2023-01-26 04:44:32.536268134,West,Online,Books,New,18,16.5,4,16.7,65.99,9.29,17.8,0,5,0,0,2023,1,1,Thursday,54.97,26.97,16.5
ORD-02572,2024-07-28 01:36:31.695847928,East,Mobile App,Books,New,68,40.59,4,9.4,162.38,25.12,46.56,2,5,0,0,2024,7,3,Sunday,147.12,28.67,40.6
ORD-01808,2023-10-23 01:37:14.917458728,South,In-Store,Electronics,New,31,41.66,1,10.5,41.66,25.0,12.28,1,4,0,0,2023,10,4,Monday,37.29,29.48,41.66
ORD-02184,2024-03-08 09:01:42.651325664,North,In-Store,Sports,New,38,91.87,5,1.6,459.33,53.75,183.39,0,4,0,0,2024,3,1,Friday,451.98,39.93,91.87
ORD-01011,2023-01-05 00:24:29.534767383,West,Online,Clothing,VIP,42,60.2,1,24.4,60.2,38.87,6.63,4,5,0,0,2023,1,1,Thursday,45.51,11.01,60.2
ORD-01144,2023-02-22 14:04:15.727863932,North,In-Store,Food & Beverage,Returning,51,15.81,6,10.0,94.84,11.02,19.3,0,4,0,0,2023,2,1,Wednesday,85.36,20.35,15.81
ORD-01917,2023-12-01 20:56:18.489244624,West,Mobile App,Clothing,VIP,46,5.0,2,25.1,10.0,2.93,1.62,1,3,0,0,2023,12,4,Friday,7.49,16.2,5.0
ORD-02541,2024-07-16 17:54:46.643321664,North,Mobile App,Sports,New,61,43.14,9,4.1,388.27,30.93,94.14,2,4,0,0,2024,7,3,Tuesday,372.35,24.25,43.14
ORD-02451,2024-06-13 21:07:06.813406704,East,Mobile App,Electronics,Returning,42,62.01,6,16.7,372.07,36.94,88.27,0,3,0,0,2024,6,2,Thursday,309.93,23.72,62.01
ORD-01639,2023-08-22 08:26:24.792396200,South,Mobile App,Books,Returning,20,25.72,2,3.2,51.44,20.39,9.03,4,5,0,0,2023,8,3,Tuesday,49.79,17.55,25.72
ORD-01176,2023-03-06 06:31:52.556278139,East,Online,Home & Garden,Returning,23,56.46,1,10.8,56.46,33.15,17.2,4,4,1,0,2023,3,1,Monday,50.36,30.46,56.46
ORD-01994,2023-12-29 23:47:45.232616308,South,Online,Electronics,VIP,47,54.03,3,18.2,162.09,37.3,20.66,4,5,0,0,2023,12,4,Friday,132.59,12.75,54.03
ORD-01440,2023-06-10 16:19:41.390695348,North,In-Store,Books,New,46,5.46,1,8.6,5.46,3.73,1.26,2,1,0,0,2023,6,2,Saturday,4.99,23.08,5.46
ORD-01521,2023-07-10 06:14:35.237618810,South,Online,Home & Garden,New,58,84.5,2,8.9,169.0,65.79,22.37,5,4,0,0,2023,7,3,Monday,153.96,13.24,84.5
ORD-02988,2024-12-26 23:35:30.465232616,South,Online,Sports,Returning,29,52.35,4,17.5,209.4,39.55,14.66,7,4,0,0,2024,12,4,Thursday,172.76,7.0,52.35
ORD-02950,2024-12-13 02:32:42.981490744,North,Online,Electronics,VIP,56,5.0,1,28.3,5.0,3.46,0.13,2,4,1,0,2024,12,4,Friday,3.58,2.6,5.0
ORD-02712,2024-09-17 04:37:20.320160080,East,Mobile App,Home & Garden,New,21,51.79,2,9.0,103.58,30.4,33.42,2,5,0,0,2024,9,3,Tuesday,94.26,32.26,51.79
